transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
2399,4/24/2019,12:10:01,8,43,0,N,1,1,58,1,3.5,3.5,N
2405,4/24/2019,13:23:50,8,45,0,N,1,1,43,2,6,3,N
2414,4/24/2019,16:24:56,8,43,8144,Y,1,1,30,1,3,3,N
2425,4/24/2019,13:05:31,8,43,0,N,1,1,33,2,7,3.5,N
2428,4/24/2019,16:47:29,8,45,0,N,1,1,29,2,5,2.5,N
2439,4/24/2019,14:30:38,8,43,8179,Y,1,1,41,1,4.25,4.25,N
2441,4/24/2019,18:22:41,8,43,0,N,1,1,57,2,6.2,3.1,N
2444,4/24/2019,14:05:35,8,45,8294,Y,1,1,34,1,2.45,2.45,N
2446,4/24/2019,15:50:14,8,43,0,N,1,1,42,2,5,2.5,N
2448,4/24/2019,14:22:30,8,43,8105,N,1,1,30,2,6,3,N
2451,4/24/2019,14:57:42,8,43,8025,N,1,1,39,2,8.5,4.25,N
2451,4/24/2019,14:57:42,8,43,8025,N,1,2,84,2,1.6,0.8,N
16,4/25/2019,12:21:14,3,14,704,N,1,1,49,1,3,3,N
16,4/25/2019,12:21:14,3,14,704,N,1,5,79,1,3.75,3.75,N
29,4/25/2019,15:36:40,3,16,0,Y,1,1,30,1,3,3,N
31,4/25/2019,16:38:20,3,16,95,N,1,1,22,2,4,2,N
32,4/25/2019,12:30:26,3,14,0,Y,1,1,22,2,4,2,N
32,4/25/2019,12:30:26,3,14,0,Y,1,5,75,1,3.5,3.5,N
33,4/25/2019,14:31:34,3,20,0,Y,1,1,45,2,6,3,N
48,4/25/2019,16:45:06,3,16,0,N,1,1,28,1,2,2,N
50,4/25/2019,18:07:03,3,20,0,Y,1,1,44,1,2.5,2.5,N
64,4/25/2019,16:41:52,3,20,0,Y,1,1,25,1,2.2,2.2,N
78,4/25/2019,11:24:38,3,16,697,N,1,1,50,1,2.5,2.5,N
78,4/25/2019,11:24:38,3,16,697,N,1,5,71,1,3.75,3.75,N
81,4/25/2019,11:47:24,3,16,0,N,1,1,27,1,3.5,3.5,N
82,4/25/2019,19:23:14,3,16,0,Y,1,1,43,1,3,3,N
102,4/25/2019,9:42:01,3,16,0,Y,1,1,53,2,6,3,N
108,4/25/2019,16:54:03,3,14,0,Y,1,1,33,1,3.5,3.5,N
114,4/25/2019,18:40:02,3,14,516,Y,1,1,57,2,6.2,3.1,N
119,4/25/2019,16:05:05,3,16,0,Y,1,1,24,1,3,3,N
133,4/25/2019,13:26:58,3,16,0,Y,1,1,42,1,2.5,2.5,N
156,4/25/2019,16:48:17,3,20,0,Y,1,1,22,1,2,2,N
171,4/25/2019,11:50:06,3,14,0,Y,1,1,28,2,4,2,N
180,4/25/2019,9:54:24,3,16,53,N,1,1,32,2,6,3,N
180,4/25/2019,9:54:24,3,16,53,N,1,5,69,1,3.25,3.25,N
186,4/25/2019,9:54:54,3,14,0,N,1,1,56,2,5.1,2.55,N
189,4/25/2019,7:05:44,3,20,631,N,1,1,30,2,6,3,N
193,4/25/2019,16:27:46,3,20,0,N,1,1,55,1,4,4,N
199,4/25/2019,8:14:21,3,16,538,N,1,1,32,2,6,3,N
199,4/25/2019,8:14:21,3,16,538,N,1,5,77,1,3,3,N
200,4/25/2019,14:18:33,3,20,326,Y,1,1,54,2,5,2.5,N
200,4/25/2019,14:18:33,3,20,326,Y,1,5,79,1,3.75,3.75,N
203,4/25/2019,18:54:48,3,14,0,N,1,1,51,1,3,3,N
205,4/25/2019,11:58:56,3,20,0,N,1,1,45,2,6,3,N
234,4/25/2019,17:08:20,3,20,0,Y,1,1,24,2,6,3,N
237,4/25/2019,14:55:44,3,16,787,Y,1,1,43,1,3,3,N
241,4/25/2019,19:27:50,3,20,0,N,1,1,37,2,6,3,N
245,4/25/2019,16:58:12,3,20,0,N,1,1,42,2,5,2.5,N
259,4/25/2019,19:28:06,3,16,258,Y,1,1,30,2,6,3,N
270,4/25/2019,7:35:51,3,14,0,N,1,1,49,1,3,3,N
270,4/25/2019,7:35:51,3,14,0,N,1,5,76,1,3.5,3.5,N
271,4/25/2019,12:22:55,3,20,0,N,1,1,29,2,5,2.5,N
272,4/25/2019,10:49:55,3,14,0,Y,1,1,46,2,5,2.5,N
272,4/25/2019,10:49:55,3,14,0,Y,1,5,77,1,3,3,N
280,4/25/2019,18:51:24,3,20,579,N,1,1,25,2,4.4,2.2,N
280,4/25/2019,18:51:24,3,20,579,N,1,5,78,1,4.5,4.5,N
286,4/25/2019,14:51:22,3,20,0,Y,1,1,57,2,6.2,3.1,N
286,4/25/2019,14:51:22,3,20,0,Y,1,5,74,1,3.5,3.5,N
298,4/25/2019,14:32:16,3,16,0,N,1,1,36,1,3.75,3.75,N
302,4/25/2019,14:35:47,3,20,232,Y,1,1,53,1,3,3,N
307,4/25/2019,18:42:01,3,20,0,N,1,1,24,2,6,3,N
320,4/25/2019,9:40:49,3,20,0,Y,1,1,31,1,2.2,2.2,N
333,4/25/2019,11:32:13,3,20,0,N,1,1,38,2,7.5,3.75,N
341,4/25/2019,12:42:34,3,14,0,Y,1,1,25,2,4.4,2.2,N
368,4/25/2019,11:33:24,3,20,540,N,1,1,35,1,3.1,3.1,N
372,4/25/2019,18:05:35,3,14,0,Y,1,1,34,2,4.9,2.45,N
386,4/25/2019,14:54:46,3,14,0,N,1,1,59,1,4.5,4.5,N
389,4/25/2019,13:11:24,3,16,0,Y,1,1,30,1,3,3,N
423,4/25/2019,16:42:18,3,20,0,Y,1,1,39,2,8.5,4.25,N
430,4/25/2019,16:22:11,3,20,0,Y,1,1,40,2,7.5,3.75,N
438,4/25/2019,17:06:33,3,14,0,N,1,1,45,1,3,3,N
438,4/25/2019,17:06:33,3,14,0,N,1,5,72,1,3.25,3.25,N
451,4/25/2019,17:43:00,3,16,231,Y,1,1,24,2,6,3,N
482,4/25/2019,7:10:18,3,16,0,N,1,1,31,1,2.2,2.2,N
485,4/25/2019,16:40:42,3,16,0,N,1,1,29,2,5,2.5,N
491,4/25/2019,10:50:31,3,16,0,N,1,1,26,2,6,3,N
502,4/25/2019,8:05:31,3,14,194,Y,1,1,45,1,3,3,N
503,4/25/2019,8:13:23,3,14,386,N,1,1,54,1,2.5,2.5,N
503,4/25/2019,8:13:23,3,14,386,N,1,5,69,1,3.25,3.25,N
511,4/25/2019,8:56:45,3,20,0,Y,1,1,33,2,7,3.5,N
517,4/25/2019,15:36:38,3,20,0,N,1,1,49,1,3,3,N
517,4/25/2019,15:36:38,3,20,0,N,1,5,69,1,3.25,3.25,N
533,4/25/2019,14:40:44,3,14,0,N,1,1,54,1,2.5,2.5,N
545,4/25/2019,11:58:16,3,16,0,N,1,1,30,2,6,3,N
546,4/25/2019,9:48:47,3,16,0,N,1,1,45,2,6,3,N
560,4/25/2019,16:54:49,3,16,0,Y,1,1,30,2,6,3,N
564,4/25/2019,19:09:53,3,14,0,N,1,1,47,2,6,3,N
569,4/25/2019,8:26:57,3,14,617,Y,1,1,40,1,3.75,3.75,N
570,4/25/2019,7:18:13,3,16,0,Y,1,1,51,2,6,3,N
571,4/25/2019,19:23:06,3,16,0,Y,1,1,59,1,4.5,4.5,N
583,4/25/2019,8:15:35,3,20,82,N,1,1,37,1,3,3,N
590,4/25/2019,12:45:25,3,20,0,N,1,1,61,2,9.5,4.75,N
591,4/25/2019,8:39:08,3,20,743,N,1,1,52,1,2.5,2.5,N
592,4/25/2019,16:30:48,3,20,685,Y,1,1,23,1,2.5,2.5,N
592,4/25/2019,16:30:48,3,20,685,Y,1,5,76,1,3.5,3.5,N
595,4/25/2019,9:44:26,3,20,0,Y,1,1,23,2,5,2.5,N
596,4/25/2019,10:31:51,3,14,0,Y,1,1,37,2,6,3,N
596,4/25/2019,10:31:51,3,14,0,Y,1,5,77,1,3,3,N
599,4/25/2019,18:23:07,3,14,0,Y,1,1,57,2,6.2,3.1,N
606,4/25/2019,15:55:35,3,16,0,Y,1,1,52,2,5,2.5,N
612,4/25/2019,16:41:46,3,14,0,Y,1,1,26,1,3,3,N
613,4/25/2019,15:16:03,3,16,0,N,1,1,44,1,2.5,2.5,N
622,4/25/2019,18:44:00,3,16,0,N,1,1,38,1,3.75,3.75,N
623,4/25/2019,13:06:08,3,14,255,Y,1,1,58,1,3.5,3.5,N
624,4/25/2019,7:56:29,3,14,0,N,1,1,27,1,3.5,3.5,N
630,4/25/2019,12:12:42,3,14,0,N,1,1,39,2,8.5,4.25,N
640,4/25/2019,11:19:22,3,16,0,Y,1,1,40,2,7.5,3.75,N
642,4/25/2019,12:22:05,3,14,0,Y,1,1,25,2,4.4,2.2,N
656,4/25/2019,13:09:21,3,16,0,Y,1,1,51,1,3,3,N
662,4/25/2019,19:01:58,3,14,392,Y,1,1,47,2,6,3,N
667,4/25/2019,13:23:19,3,16,0,Y,1,1,37,1,3,3,N
678,4/25/2019,10:22:08,3,14,0,N,1,1,45,2,6,3,N
691,4/25/2019,7:45:05,3,14,263,Y,1,1,43,1,3,3,N
698,4/25/2019,19:00:03,3,14,0,N,1,1,48,1,2.5,2.5,N
704,4/25/2019,16:45:22,3,14,0,N,1,1,37,2,6,3,N
710,4/25/2019,11:45:23,3,14,283,N,1,1,57,2,6.2,3.1,N
710,4/25/2019,11:45:23,3,14,283,N,1,5,78,1,4.5,4.5,N
712,4/25/2019,19:44:49,3,20,350,N,1,1,22,1,2,2,N
724,4/25/2019,13:52:06,3,16,0,N,1,1,27,2,7,3.5,N
733,4/25/2019,18:45:10,3,20,0,Y,1,1,44,2,5,2.5,N
736,4/25/2019,8:04:16,3,16,0,Y,1,1,31,2,4.4,2.2,N
747,4/25/2019,8:31:04,3,20,0,N,1,1,44,2,5,2.5,N
759,4/25/2019,18:00:33,3,16,573,Y,1,1,24,2,6,3,N
764,4/25/2019,10:11:19,3,14,0,Y,1,1,35,2,6.2,3.1,N
777,4/25/2019,18:39:15,3,20,0,Y,1,1,33,1,3.5,3.5,N
783,4/25/2019,7:45:22,3,20,0,N,1,1,46,2,5,2.5,N
788,4/25/2019,17:39:08,3,14,394,Y,1,1,23,2,5,2.5,N
794,4/25/2019,7:12:09,3,14,0,Y,1,1,44,1,2.5,2.5,N
804,4/25/2019,14:56:32,3,16,0,N,1,1,33,1,3.5,3.5,N
806,4/25/2019,19:47:31,3,14,503,N,1,1,41,1,4.25,4.25,N
813,4/25/2019,17:47:12,3,14,0,N,1,1,24,1,3,3,N
830,4/25/2019,10:57:00,3,20,0,N,1,1,47,2,6,3,N
831,4/25/2019,10:07:52,3,16,739,Y,1,1,44,1,2.5,2.5,N
832,4/25/2019,8:56:23,3,16,0,Y,1,1,27,1,3.5,3.5,N
853,4/25/2019,12:48:34,3,20,181,Y,1,1,33,1,3.5,3.5,N
858,4/25/2019,14:12:35,3,16,272,Y,1,1,23,1,2.5,2.5,N
858,4/25/2019,14:12:35,3,16,272,Y,1,5,79,1,3.75,3.75,N
861,4/25/2019,16:00:15,3,20,242,N,1,1,46,1,2.5,2.5,N
864,4/25/2019,8:17:02,3,14,0,Y,1,1,42,1,2.5,2.5,N
865,4/25/2019,18:52:50,3,16,0,Y,1,1,44,2,5,2.5,N
871,4/25/2019,19:00:04,3,20,111,N,1,1,50,2,5,2.5,N
871,4/25/2019,19:00:04,3,20,111,N,1,5,72,1,3.25,3.25,N
881,4/25/2019,18:52:46,3,20,0,N,1,1,35,1,3.1,3.1,N
889,4/25/2019,11:45:20,3,16,128,Y,1,1,30,1,3,3,N
892,4/25/2019,14:51:43,3,14,0,N,1,1,31,2,4.4,2.2,N
896,4/25/2019,14:01:38,3,14,0,Y,1,1,46,2,5,2.5,N
898,4/25/2019,10:00:31,3,20,0,N,1,1,54,2,5,2.5,N
903,4/25/2019,17:19:27,3,20,533,N,1,1,24,1,3,3,N
909,4/25/2019,13:16:00,3,20,628,Y,1,1,54,2,5,2.5,N
915,4/25/2019,19:40:21,3,14,0,N,1,1,49,2,6,3,N
953,4/25/2019,10:53:51,3,20,0,N,1,1,23,1,2.5,2.5,N
955,4/25/2019,16:08:18,3,14,0,N,1,1,47,2,6,3,N
955,4/25/2019,16:08:18,3,14,0,N,1,5,72,1,3.25,3.25,N
959,4/25/2019,12:32:15,3,16,0,N,1,1,26,2,6,3,N
966,4/25/2019,14:54:03,3,20,0,N,1,1,38,1,3.75,3.75,N
970,4/25/2019,10:07:44,3,14,0,N,1,1,40,1,3.75,3.75,N
989,4/25/2019,8:55:13,3,14,495,N,1,1,42,2,5,2.5,N
998,4/25/2019,17:48:27,3,20,0,Y,1,1,48,2,5,2.5,N
1003,4/25/2019,14:20:25,3,14,0,Y,1,1,41,2,8.5,4.25,N
1019,4/25/2019,14:14:03,3,14,0,N,1,1,43,2,6,3,N
1060,4/25/2019,15:50:30,3,20,22,N,1,1,41,1,4.25,4.25,N
1063,4/25/2019,10:45:36,3,20,0,N,1,1,61,2,9.5,4.75,N
1063,4/25/2019,10:45:36,3,20,0,N,1,5,77,1,3,3,N
1080,4/25/2019,11:23:34,3,16,0,N,1,1,44,2,5,2.5,N
1084,4/25/2019,11:02:31,3,20,0,Y,1,1,37,1,3,3,N
1085,4/25/2019,14:01:25,3,20,0,N,1,1,58,2,7,3.5,N
1107,4/25/2019,15:00:27,3,20,0,Y,1,1,42,1,2.5,2.5,N
1111,4/25/2019,16:42:44,3,20,193,Y,1,1,31,1,2.2,2.2,N
1117,4/25/2019,10:15:01,3,20,0,Y,1,1,31,2,4.4,2.2,N
1123,4/25/2019,13:13:02,3,14,0,Y,1,1,32,1,3,3,N
1123,4/25/2019,13:13:02,3,14,0,Y,1,5,75,1,3.5,3.5,N
1130,4/25/2019,13:35:05,3,14,0,Y,1,1,48,1,2.5,2.5,N
1143,4/25/2019,8:42:03,3,20,0,N,1,1,53,2,6,3,N
1164,4/25/2019,13:11:37,3,20,0,Y,1,1,45,2,6,3,N
1170,4/25/2019,9:48:25,3,16,0,Y,1,1,38,2,7.5,3.75,N
1173,4/25/2019,17:42:49,3,14,229,Y,1,1,61,2,9.5,4.75,N
1181,4/25/2019,9:47:54,3,16,172,Y,1,1,45,1,3,3,N
1200,4/25/2019,13:36:25,3,16,323,N,1,1,43,2,6,3,N
1203,4/25/2019,11:56:22,3,14,0,N,1,1,54,1,2.5,2.5,N
1204,4/25/2019,15:14:09,3,20,0,Y,1,1,59,2,9,4.5,N
1215,4/25/2019,7:22:36,3,14,0,Y,1,1,51,2,6,3,N
1227,4/25/2019,11:34:45,3,14,691,N,1,1,32,2,6,3,N
1251,4/25/2019,18:01:37,3,14,0,N,1,1,27,1,3.5,3.5,N
1253,4/25/2019,13:45:54,3,16,0,Y,1,1,29,1,2.5,2.5,N
1260,4/25/2019,13:04:58,3,20,0,Y,1,1,30,2,6,3,N
1260,4/25/2019,13:04:58,3,20,0,Y,1,5,71,1,3.75,3.75,N
1275,4/25/2019,14:10:52,3,16,0,N,1,1,53,2,6,3,N
1290,4/25/2019,8:11:04,3,16,23,N,1,1,48,2,5,2.5,N
1301,4/25/2019,7:14:02,3,14,0,N,1,1,28,2,4,2,N
1306,4/25/2019,14:51:38,3,20,0,N,1,1,43,2,6,3,N
1307,4/25/2019,17:50:27,3,14,40,N,1,1,55,1,4,4,N
1346,4/25/2019,13:17:29,3,20,599,N,1,1,50,1,2.5,2.5,N
1356,4/25/2019,18:01:20,3,20,0,N,1,1,39,1,4.25,4.25,N
1360,4/25/2019,9:06:42,3,20,0,Y,1,1,52,1,2.5,2.5,N
1366,4/25/2019,13:35:36,3,14,0,Y,1,1,50,1,2.5,2.5,N
1371,4/25/2019,14:54:59,3,14,0,Y,1,1,38,1,3.75,3.75,N
1379,4/25/2019,8:42:40,3,16,0,N,1,1,45,1,3,3,N
1387,4/25/2019,13:09:06,3,14,336,Y,1,1,43,2,6,3,N
1389,4/25/2019,15:35:29,3,20,0,N,1,1,36,1,3.75,3.75,N
1395,4/25/2019,13:15:05,3,14,0,N,1,1,58,2,7,3.5,N
1397,4/25/2019,13:22:46,3,20,0,N,1,1,38,1,3.75,3.75,N
1399,4/25/2019,10:36:38,3,16,0,N,1,1,42,2,5,2.5,N
1407,4/25/2019,12:45:47,3,16,0,N,1,1,35,1,3.1,3.1,N
1416,4/25/2019,11:56:07,3,20,0,Y,1,1,44,2,5,2.5,N
1417,4/25/2019,12:41:13,3,20,27,Y,1,1,44,1,2.5,2.5,N
1418,4/25/2019,10:39:22,3,20,706,N,1,1,37,1,3,3,N
1419,4/25/2019,17:32:14,3,16,164,N,1,1,54,1,2.5,2.5,N
1432,4/25/2019,10:04:55,3,16,0,N,1,1,58,1,3.5,3.5,N
1441,4/25/2019,11:38:50,3,20,0,Y,1,1,34,2,4.9,2.45,N
1441,4/25/2019,11:38:50,3,20,0,Y,1,5,79,1,3.75,3.75,N
1442,4/25/2019,15:58:33,3,16,0,Y,1,1,48,1,2.5,2.5,N
1450,4/25/2019,7:58:36,3,14,0,Y,1,1,32,2,6,3,N
1465,4/25/2019,10:04:52,3,16,0,Y,1,1,55,2,8,4,N
1500,4/25/2019,16:39:01,3,14,451,Y,1,1,28,1,2,2,N
1501,4/25/2019,10:09:21,3,14,0,N,1,1,61,2,9.5,4.75,N
1502,4/25/2019,13:20:43,3,16,537,Y,1,1,25,1,2.2,2.2,N
1502,4/25/2019,13:20:43,3,16,537,Y,1,5,69,1,3.25,3.25,N
1504,4/25/2019,11:08:20,3,20,0,Y,1,1,24,2,6,3,N
1504,4/25/2019,11:08:20,3,20,0,Y,1,5,75,1,3.5,3.5,N
1505,4/25/2019,8:19:24,3,16,172,Y,1,1,47,2,6,3,N
1518,4/25/2019,19:50:08,3,14,0,Y,1,1,60,2,7.5,3.75,N
1538,4/25/2019,19:45:23,3,16,0,N,1,1,55,1,4,4,N
1544,4/25/2019,18:06:05,3,16,771,N,1,1,44,1,2.5,2.5,N
1549,4/25/2019,19:38:14,3,20,0,Y,1,1,45,2,6,3,N
1551,4/25/2019,9:39:50,3,20,0,N,1,1,36,1,3.75,3.75,N
1555,4/25/2019,15:21:46,3,20,544,N,1,1,29,1,2.5,2.5,N
1556,4/25/2019,16:55:35,3,20,0,Y,1,1,39,1,4.25,4.25,N
1560,4/25/2019,12:44:42,3,20,0,N,1,1,31,1,2.2,2.2,N
1561,4/25/2019,7:44:40,3,14,419,Y,1,1,37,2,6,3,N
1565,4/25/2019,13:53:24,3,14,357,Y,1,1,24,1,3,3,N
1565,4/25/2019,13:53:24,3,14,357,Y,1,5,77,1,3,3,N
1574,4/25/2019,10:39:16,3,20,0,Y,1,1,40,2,7.5,3.75,N
1614,4/25/2019,11:13:17,3,14,330,N,1,1,28,1,2,2,N
1619,4/25/2019,19:26:25,3,20,0,Y,1,1,60,1,3.75,3.75,N
1633,4/25/2019,19:10:48,3,20,0,N,1,1,57,2,6.2,3.1,N
1644,4/25/2019,12:21:41,3,14,0,N,1,1,28,2,4,2,N
1648,4/25/2019,17:14:33,3,20,0,N,1,1,46,2,5,2.5,N
1674,4/25/2019,10:31:36,3,14,0,Y,1,1,32,2,6,3,N
1678,4/25/2019,15:45:28,3,16,57,N,1,1,30,1,3,3,N
1693,4/25/2019,8:11:15,3,20,178,N,1,1,28,2,4,2,N
1695,4/25/2019,17:11:50,3,14,0,Y,1,1,60,1,3.75,3.75,N
1724,4/25/2019,18:46:14,3,20,0,Y,1,1,27,1,3.5,3.5,N
1744,4/25/2019,8:06:56,3,20,0,Y,1,1,29,2,5,2.5,N
1772,4/25/2019,17:42:50,3,14,516,N,1,1,34,2,4.9,2.45,N
1781,4/25/2019,15:26:34,3,20,0,N,1,1,37,2,6,3,N
1781,4/25/2019,15:26:34,3,20,0,N,1,5,72,1,3.25,3.25,N
1783,4/25/2019,15:23:48,3,20,0,N,1,1,61,1,4.75,4.75,N
1785,4/25/2019,19:38:02,3,20,0,N,1,1,22,1,2,2,N
1785,4/25/2019,19:38:02,3,20,0,N,1,5,77,1,3,3,N
1793,4/25/2019,16:57:27,3,16,0,N,1,1,26,1,3,3,N
1796,4/25/2019,18:23:16,3,14,798,N,1,1,58,2,7,3.5,N
1796,4/25/2019,18:23:16,3,14,798,N,1,5,73,1,3.75,3.75,N
1798,4/25/2019,12:48:24,3,16,502,Y,1,1,56,1,2.55,2.55,N
1799,4/25/2019,13:28:52,3,14,0,Y,1,1,43,1,3,3,N
1802,4/25/2019,7:10:27,3,16,0,N,1,1,47,2,6,3,N
1805,4/25/2019,13:47:54,3,14,0,Y,1,1,60,2,7.5,3.75,N
1805,4/25/2019,13:47:54,3,14,0,Y,1,5,79,1,3.75,3.75,N
1816,4/25/2019,19:33:56,3,14,617,N,1,1,55,1,4,4,N
1834,4/25/2019,19:13:00,3,14,562,Y,1,1,61,2,9.5,4.75,N
1838,4/25/2019,17:20:24,3,16,0,Y,1,1,41,2,8.5,4.25,N
1838,4/25/2019,17:20:24,3,16,0,Y,1,5,70,1,3.25,3.25,N
1867,4/25/2019,8:16:51,3,14,777,Y,1,1,52,2,5,2.5,N
1867,4/25/2019,8:16:51,3,14,777,Y,1,5,76,1,3.5,3.5,N
1868,4/25/2019,8:40:35,3,16,0,Y,1,1,45,1,3,3,N
1870,4/25/2019,16:16:50,3,20,0,N,1,1,51,1,3,3,N
1874,4/25/2019,8:31:04,3,20,0,N,1,1,34,2,4.9,2.45,N
1877,4/25/2019,7:40:56,3,16,141,Y,1,1,30,2,6,3,N
1880,4/25/2019,17:05:18,3,20,0,Y,1,1,24,2,6,3,N
1882,4/25/2019,8:52:01,3,20,0,N,1,1,61,2,9.5,4.75,N
1885,4/25/2019,18:41:57,3,14,0,N,1,1,46,1,2.5,2.5,N
1888,4/25/2019,8:51:32,3,14,798,N,1,1,31,2,4.4,2.2,N
1889,4/25/2019,8:06:20,3,14,0,N,1,1,56,2,5.1,2.55,N
1890,4/25/2019,9:58:29,3,14,587,Y,1,1,29,2,5,2.5,N
1895,4/25/2019,8:40:19,3,16,0,N,1,1,48,1,2.5,2.5,N
1902,4/25/2019,13:52:07,3,16,0,N,1,1,56,2,5.1,2.55,N
1903,4/25/2019,15:12:52,3,14,0,Y,1,1,35,1,3.1,3.1,N
1905,4/25/2019,7:24:41,3,20,241,Y,1,1,32,2,6,3,N
1912,4/25/2019,11:07:24,3,20,615,N,1,1,25,2,4.4,2.2,N
1914,4/25/2019,19:32:09,3,16,0,N,1,1,50,1,2.5,2.5,N
1915,4/25/2019,13:11:32,3,20,656,Y,1,1,53,2,6,3,N
1919,4/25/2019,12:09:15,3,14,0,N,1,1,47,1,3,3,N
1943,4/25/2019,10:23:40,3,16,0,Y,1,1,24,2,6,3,N
1946,4/25/2019,8:29:57,3,20,0,Y,1,1,34,2,4.9,2.45,N
1960,4/25/2019,17:09:07,3,14,547,Y,1,1,36,2,7.5,3.75,N
1970,4/25/2019,16:50:49,3,16,608,Y,1,1,57,2,6.2,3.1,N
1975,4/25/2019,8:35:12,3,20,89,N,1,1,59,1,4.5,4.5,N
1981,4/25/2019,9:54:52,3,20,539,Y,1,1,22,1,2,2,N
1984,4/25/2019,16:13:11,3,14,0,N,1,1,44,1,2.5,2.5,N
2007,4/25/2019,19:48:54,3,20,0,Y,1,1,47,1,3,3,N
2009,4/25/2019,14:16:56,3,14,0,N,1,1,44,1,2.5,2.5,N
2012,4/25/2019,16:52:18,3,16,0,N,1,1,38,2,7.5,3.75,N
2018,4/25/2019,13:47:20,3,20,0,N,1,1,57,1,3.1,3.1,N
2023,4/25/2019,8:18:07,3,14,612,Y,1,1,38,2,7.5,3.75,N
2024,4/25/2019,17:54:22,3,16,2,N,1,1,58,2,7,3.5,N
2025,4/25/2019,10:00:56,3,16,0,N,1,1,25,2,4.4,2.2,N
2025,4/25/2019,10:00:56,3,16,0,N,1,5,79,1,3.75,3.75,N
2049,4/25/2019,11:24:11,3,20,0,N,1,1,41,1,4.25,4.25,N
2072,4/25/2019,12:05:17,3,14,448,Y,1,1,26,1,3,3,N
2086,4/25/2019,10:55:41,3,16,0,N,1,1,54,1,2.5,2.5,N
2102,4/25/2019,13:52:42,3,16,0,N,1,1,30,1,3,3,N
2107,4/25/2019,10:20:44,3,14,562,N,1,1,40,1,3.75,3.75,N
2123,4/25/2019,10:47:39,3,20,0,N,1,1,34,2,4.9,2.45,N
2139,4/25/2019,14:13:37,3,14,704,N,1,1,28,2,4,2,N
2143,4/25/2019,18:45:01,3,14,0,N,1,1,22,1,2,2,N
2145,4/25/2019,8:52:25,3,14,210,Y,1,1,38,1,3.75,3.75,N
2148,4/25/2019,15:44:38,3,20,0,N,1,1,51,1,3,3,N
2152,4/25/2019,8:44:41,3,20,507,N,1,1,58,1,3.5,3.5,N
2195,4/25/2019,18:58:54,3,14,0,Y,1,1,53,2,6,3,N
2206,4/25/2019,16:08:45,3,16,0,Y,1,1,46,1,2.5,2.5,N
2215,4/25/2019,17:49:24,3,16,729,N,1,1,54,1,2.5,2.5,N
2218,4/25/2019,17:08:51,3,20,46,Y,1,1,58,2,7,3.5,N
2233,4/25/2019,7:06:56,3,20,0,N,1,1,30,1,3,3,N
2247,4/25/2019,14:21:56,3,20,0,N,1,1,23,2,5,2.5,N
2251,4/25/2019,9:50:00,3,14,109,N,1,1,34,2,4.9,2.45,N
2259,4/25/2019,18:36:28,3,16,0,Y,1,1,56,2,5.1,2.55,N
2259,4/25/2019,18:36:28,3,16,0,Y,1,5,71,1,3.75,3.75,N
2264,4/25/2019,12:14:03,3,14,0,Y,1,1,54,1,2.5,2.5,N
2276,4/25/2019,8:08:06,3,14,0,Y,1,1,26,2,6,3,N
2303,4/25/2019,16:19:14,3,14,0,N,1,1,36,2,7.5,3.75,N
2305,4/25/2019,11:47:41,3,14,0,N,1,1,22,2,4,2,N
2344,4/25/2019,16:13:07,3,20,0,N,1,1,27,1,3.5,3.5,N
2350,4/25/2019,8:13:03,3,14,0,N,1,1,35,2,6.2,3.1,N
2362,4/25/2019,11:11:18,3,20,0,N,1,1,58,2,7,3.5,N
2365,4/25/2019,7:09:03,3,20,0,N,1,1,32,1,3,3,N
2367,4/25/2019,7:47:41,3,16,0,Y,1,1,49,1,3,3,N
2372,4/25/2019,15:26:34,3,14,0,N,1,1,34,1,2.45,2.45,N
2372,4/25/2019,15:26:34,3,14,0,N,1,5,73,1,3.75,3.75,N
2376,4/25/2019,11:49:00,3,16,0,Y,1,1,41,1,4.25,4.25,N
2403,4/25/2019,13:01:39,3,16,0,Y,1,1,37,1,3,3,N
2403,4/25/2019,13:01:39,3,16,0,Y,1,5,75,1,3.5,3.5,N
2404,4/25/2019,16:01:47,3,14,0,N,1,1,42,2,5,2.5,N
2417,4/25/2019,8:24:29,3,20,0,Y,1,1,40,1,3.75,3.75,N
2417,4/25/2019,8:24:29,3,20,0,Y,1,5,76,1,3.5,3.5,N
2423,4/25/2019,10:57:47,3,16,0,Y,1,1,44,2,5,2.5,N
2429,4/25/2019,13:09:30,3,20,0,N,1,1,40,2,7.5,3.75,N
2439,4/25/2019,17:46:58,3,16,0,Y,1,1,32,1,3,3,N
2443,4/25/2019,13:46:02,3,14,24,Y,1,1,54,2,5,2.5,N
2449,4/25/2019,19:02:39,3,20,0,N,1,1,29,1,2.5,2.5,N
2451,4/25/2019,8:01:16,3,16,0,N,1,1,50,1,2.5,2.5,N
2462,4/25/2019,17:02:25,3,20,0,Y,1,1,46,2,5,2.5,N
2479,4/25/2019,10:20:31,3,16,0,N,1,1,28,2,4,2,N
2500,4/25/2019,15:52:16,3,16,0,N,1,1,49,1,3,3,N
2500,4/25/2019,15:52:16,3,16,0,N,1,5,75,1,3.5,3.5,N
2522,4/25/2019,14:52:02,3,14,0,Y,1,1,59,2,9,4.5,N
